1,SONORA,SAN LUIS RIO COLORADO,,2603000122,"S.C.P.P. ESCAMERA PESCADORES DEL RIO COLORADO, S.C.L.",TIBURON,BAHIA ADAIR ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA A BAHIA ADAIR,2010-11-29,2014-11-28,32.4518877,-114.771711
66,SONORA,HUATABAMPO,YAVAROS,2609014762,PESCADORES DE JUTIAPA SC. DE RL DE CV.,CALLO DE HACHA,AGIABAMPO AL SIARIC,2012-04-23,2014-04-22,26.7048374,-109.51555
67,SONORA,HUATABAMPO,YAVAROS (ISLAS VIEJAS),2609003377,LOS TRES CANGREJOS SPR DE RL.,CAMARON DE ESTERO,AGIABAMPO AL SIARIC,2012-03-25,2014-03-24,26.7033549,-109.5315193
68,SONORA,HUATABAMPO,MORONCARIT,2609003385,INDIOS PESCADORES SPR DE RL.,CAMARON DE ESTERO,AGIABAMPO AL SIARIC,2012-03-25,2014-03-24,26.7347104,-109.6126139
69,SONORA,HUATABAMPO,HUATABAMPO,2609003211,ALFONSO MORENO OSUNA,JAIBA,"AGIABAMPO AL SIARIC. EL TITULAR DEBE CUMPLIR CON LOS ARTICULOS 44,48,50,80 Y 88 FRACC II Y IV DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLE ASI COMO LAS DISPOSICIONES ESTABLECIDAS EN LOS DECRETOS DE CREACION DE AREAS PROTEGIDAS Y SUS PROGRAMAS DE MANEJOS RESPECTIVOS.",2013-02-15,2015-02-14,26.8271492,-109.6418609
70,SONORA,HUATABAMPO,HUATABAMPO,2609003211,ALFONSO MORENO OSUNA,,"AGIABAMPO AL SIARIC. EL TITULAR DEBE CUMPLIR CON LOS ARTICULOS 44,48,50,80 Y 88 FRACC II Y IV DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLE ASI COMO LAS DISPOSICIONES ESTABLECIDAS EN LOS DECRETOS DE CREACION DE AREAS PROTEGIDAS Y SUS PROGRAMAS DE MANEJOS RESPECTIVOS.",2013-02-15,2015-02-14,26.8271492,-109.6418609
71,SONORA,HUATABAMPO,HUATABAMPO,2609003211,ALFONSO MORENO OSUNA,JAIBA,"AGIABAMPO AL SIARIC.EL TITULAR DEBE CUMPLIR CON LOS ARTICULOS 44,48,50,80 Y 88 FRACC II Y IV DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLE ASI COMO LAS DISPOSICIONES ESTABLECIDAS EN LOS DECRETOS DE CREACION DE AREAS PROTEGIDAS Y SUS PROGRAMAS DE MANEJOS RESPECTIVOS.",2013-02-15,2015-02-14,26.8271492,-109.6418609
72,SINALOA,MAZATLAN,MAZATLAN,2508015720,CARLOS ARTURO ARREDONDO MARTINEZ,ESCAMA MARINA,"AGUA DE JURISDICCIÓN FEDERAL ADYACENTES AL ESTADO DE SINALOA, ESPECIFICAMENTE EN MAZATLÁN, ENTRE BARRAS DE PIAXTLA Y BARRÓN",2012-08-03,2014-08-02,23.2494148,-106.4111425
73,CHIAPAS,VENUSTIANO CARRANZA,EJIDO BELISARIO DOMINGUEZ,709000095,S.S.S. CERRO BANQUIL,ESCAMA DE AGUA DULCE,AGUA DEBAJO DE LA CORTINA DE LA PRESA DR. BELISARIO DOMINGUEZ (LA ANGOSTURA) AL EMBARCADERO DE CHIAPA DE CORZO,2012-04-16,2014-04-15,16.4070685,-92.7624249
75,NAYARIT,BAHIA DE BANDERAS,LA CRUZ DE HUANACAXTLE,1807000664,RAUL DE SANTIAGO DIAZ,ESCAMA MARINA,AGUAS  NACIONALES DEL LITORAL DEL ESTADO DE NAYARIT,2012-04-02,2014-04-01,20.7544076,-105.3760604
76,SINALOA,NAVOLATO,,2501001339,S.C.P.P. EJIDO DE LAGUNA DE CAIMANERO SCL,ESCAMA DE AGUA DULCE,AGUAS CONTIENENTALES DE LA LAGUNA DE CAIMANERO EN EL MPIO DE NAVOLATO,2010-02-16,2014-02-15,24.7637822,-107.7014482
78,SINALOA,ELOTA,,2508004823,"S.C.P.P. PUEBLO NUEVO ZOQUITITAN, S.C.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTIENENTALES DE LA PRESA JOSEFA ORTIZ DE DOMINGUEZ, EN EL ESTADO DE SINALOA",2010-03-24,2014-03-03,23.9204149,-106.7999649
79,SINALOA,AHOME,JUAN  JOSE RIOS,2507000624,CLEMENTE PALAFOX ZAZUETA,SAPO,"AGUAS CONTINENTALES DE DRENES Y CANALES DE JUAN JOSE RIOS, EN EL ESTADO DE SINALOA ",2011-09-26,2015-09-25,25.7636444,-108.8358391
80,SINALOA,AHOME,VALLE DEL CARRIZO,2507005458,JESUS MARIA RODRIGUEZ BOJORQUEZ,RANA,"AGUAS CONTINENTALES DE DRENES Y CANALES DEL DISTRITO DE RIEGO NO. 75 EN EL VALLE DEL CARRIZO DE LA SECCION 1 A LA 5 DE BACOREHUIS, NUEVO SINALOA, VENUSTIANO CARRANZA, REFORMA Y CHIHUAHUITA, EN EL ESTA",2011-11-16,2013-11-15,25.8067979,-109.0214949
82,SINALOA,CULIACAN,JESUS MARIA,2501001792,"S.C.P.P. LA CURVA DE JESUS MARIA , S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA ADOLFO LOPEZ MATEOS EN EL BADIRAGUATO DE SINALOA,2012-10-11,2016-10-10,25.0897222,-107.4508333
83,SINALOA,NAVOLATO,VILLA JUAREZ,2501001412,ELIGIO DONES RIVAS,ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA LAGUNA DE CAIMANERO CORRESPONDIENTE AL MUNICIPIO DE NAVOLATO, EN EL ESTADO DE SINALOA",2012-08-01,2016-07-31,24.7480556,-107.6911535
84,SINALOA,BADIRAGUATO,EL VAREJONAL,2501001354,SC.P.P. EL VAREJONAL SCL,ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA ADOLFO LOPEZ MATEOS EN EL ESTADO DE SINALOA,2012-10-15,2016-10-14,25.0941666,-107.3952777
85,SINALOA,CULIACAN,,2501001271,"S.C.P.P. CUALPITA, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA ADOLFO LOPEZ MATEOS EN EL ESTADO DE SINALOA,2010-03-09,2014-03-08,24.8090649,-107.3940117
86,SINALOA,ELOTA,EL SALTO GRANDE,2501001420,"S.C.P.P. SALTO CHICO, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA ADOLFO LOPEZ MATEOS EN EL ESTADO DE SINALOA,2012-10-05,2016-10-04,24.127159,-106.731734
87,SINALOA,ELOTA,,2501002154,"S.C.P.P. LAS COROCHERAS, S. DE R.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA AURELIO BENANZINI VIZCAINO, EN EL ESTADO DE SINALOA",2010-04-20,2014-04-19,23.9204149,-106.7999649
88,SINALOA,ELOTA,,2501001883,"S.C.P.P. EL AGARROSO, S.R.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA AURELIO BENANZINI VIZCAINO, EN EL ESTADO DE SINALOA",2010-09-23,2014-09-22,23.9204149,-106.7999649
89,SINALOA,ELOTA,,2501001594,"S.C.P.P. ARROYO  CHIRIMOLE, S.C.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA AURELIO BENANZINI VIZCAINO, EN EL ESTADO DE SINALOA",2010-02-22,2014-02-21,23.9204149,-106.7999649
91,SINALOA,SALVADOR ALVARADO,GUAMUCHIL,2506000393,"S.C.P.P. RIO MOCORITO, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA EUSTAQUIO BUELNA EN EL ESTADO DE SINALOA,2011-01-31,2015-01-30,25.4586777,-108.07765
92,SINALOA,SINALOA,OCORONI,2507006134,OSCAR ARIEL LOPEZ CASTRO,ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA GUILLERMO BLAKE AGUILAR, EN EL MUNICIPIO DE SINALOA DE LEYVA, ESTADO DE SINALOA.",2013-08-12,2015-08-11,25.9456689,-108.4091031
93,SINALOA,SINALOA,BACURITO,2505000857,"S.C.P.P. VASOBUENA, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA GUSTAVO DIAZ ORDAZ (BACURATO) EN EL ESTADO DE SINALOA,2012-09-05,2016-09-04,25.8111709,-107.9114991
95,SINALOA,SINALOA,BACUBIRITO,2505000691,"S.C.P.P. FOMENTO Y DESARROLLO DE BACUBIRITO, S.C.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA GUSTAVO DIAZ ORDAZ (BACURATO), EN EL ESTADO DE SINALOA",2012-11-15,2016-11-14,25.8111709,-107.9114991
96,SINALOA,CULIACAN,CULIACAN,2501001893,S.C.P.P. VINORAMAS. S.C.L.,ESCAMA MARINA,AGUAS CONTINENTALES DE LA PRESA ING. JUAN M. GUERRERO ALCOCER,2012-11-29,2016-11-28,24.8090649,-107.3940117
97,SINALOA,COSALA,,2501001206,"S.C.P.P.Y PESCA DEPORTIVA LA BOCA DE LA PRESA, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA JOSE LOPEZ PORTILLO,2010-03-24,2014-03-23,24.4136366,-106.6915369
99,SINALOA,EL FUERTE,,2503000842,"S.C.P.P. LOS AYALOS, S. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA JOSEFA ORTIZ DE DOMINGUEZ EN EL ESTADO DE SINALOA,2010-02-12,2014-02-11,26.417632,-108.6145938
100,SINALOA,EL FUERTE,,2503000750,"S.C.P.P. EL CHINAL, S. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA JOSEFA ORTIZ DE DOMINGUEZ EN EL ESTADO DE SINALOA,2010-02-12,2014-02-11,26.417632,-108.6145938
101,SINALOA,EL FUERTE,EL FUERTE,2503000743,"S.C.P.P. EL PASO VIEJO, S. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA JOSEFA ORTIZ DE DOMINGUEZ EN EL ESTADO DE SINALOA,2011-04-25,2015-04-24,26.417632,-108.6145938
104,SINALOA,CHOIX,CHOIX,2503001105,"SCTP ING. RENATO VEGA ALVARADO, S. C. L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA LIC. LUIS DONALDO COLOSIO MURRIETA EN EL,2010-05-12,2014-05-11,26.7087657,-108.3245451
105,SINALOA,EL FUERTE,AGUACALIENTITA,2503000727,"S.C.P.P. AGUACALIENTITA, S.C. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA MIGUEL HIDALGO Y COSTILLA,2010-10-18,2014-10-18,26.5952777,-108.4933333
106,SINALOA,EL FUERTE,EL FUERTE,2503000156,RUBEN LOPEZ AYALA,ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA MIGUEL HIDALGO Y COSTILLA EN EL ESTADO DE SINALOA,2011-04-25,2015-04-24,26.417632,-108.6145938
108,SINALOA,EL FUERTE,EL MAHONE,2503001121,MARIA SANDRA NIEBLAS GARCIA,ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LA PRESA MIGUEL HIDALGO Y COSTILLA, EN EL ESTADO DE SINALOA",2011-05-11,2015-05-10,26.5052777,-108.5686111
109,SINALOA,CULIACAN,JESUS MARIA,2501000380,"S.C.P.P. PRESA PRESIDENTE ADOLFO LOPEZ MATEOS, S.C.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALES DE LA PRESA PRESIDENTE ADOLFO LOPEZ MATEOS,2012-11-25,2016-11-25,25.0897222,-107.4508333
111,SINALOA,CULIACAN,CULIACAN,2501001049,"S.C.P.P. DE AGUADULCE LA NICARAGUENSE, S.C.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALES DE LOS DIQUES ALHUATE, LAS MILPAS, LOS PERROS, LA VIÑATA, ETC",2012-11-05,2016-11-04,24.8090649,-107.3940117
113,SINALOA,CULIACAN,COSTA RICA,2501001313,FRANCISCO JAVIER ORDOÑO OCHOA,RANA,AGUAS CONTINENTALES DEL DISTRITO DE RIEGO NO. 136 EN EL ESTADO DE SINALOA,2012-08-01,2016-07-31,24.085556,-107.052222
114,SINALOA,GUASAVE,GUASAVE,2505001558,OCTAVIO LOPEZ SEPULVEDA,RANA,AGUAS CONTINENTALES DEL DISTRITO DE RIEGO NO. 63 EN SINALOA DE LEYVA,2010-10-18,2014-10-18,25.5666987,-108.4673051
116,SINALOA,EL FUERTE,,2503000867,"S.C.P.P. LAS COROCHERAS, S. DE R.L.",ESCAMA DE AGUA DULCE,"AGUAS CONTINENTALESDE LA PRESA JOSEFA ORTIZ DE DOMINGUEZ, EN EL ESTADO DE SINALOA",2010-09-29,2014-09-28,26.417632,-108.6145938
117,SINALOA,CHOIX,CHOIX,2503001089,"SCTP LIC. JUAN S. MILLAN LIZARRAGA, S. C. L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALESDE LA PRESA LUIS DONALDO COLOSIO MURRIETA EN EL ESTADO DE SINALOA,2010-01-08,2014-01-07,26.7087657,-108.3245451
118,SINALOA,EL FUERTE,,25030000828,"S.C.P.P. EL CHINUHAQUI, S. DE R.L.",ESCAMA DE AGUA DULCE,AGUAS CONTINENTALESDE LA PRESA MIGUEL HIDALGO Y COSTILLA,2010-01-08,2014-01-07,26.417632,-108.6145938
119,BAJA CALIFORNIA,ENSENADA,BAHIA DE LOS ANGELES,203015705,JOSE MATILDE ARCE SMITH,CALAMAR GIGANTE,"AGUAS DE  JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE CALIFORNIA ADYACENTES AL ESTADO DE BAJA CALIFORNIA, FUERA DE LA ZONA NÚCLEO DE LA RESERVA DE LA BIOSFERA DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO.",2012-10-17,2014-10-16,28.9519153,-113.5624339
120,SINALOA,GUASAVE,EL HUITUSSI,2508000946,S.C.P.P. PESC. DE LA BAHIA DE NAVACHISTE S.C.L.,ESCAMA MARINA,"AGUAS DE JURICCION DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE GUASAVE, EN EL ESTADO DE SINALOA",2012-03-28,2014-03-27,25.6438888,-108.6919444
126,GUERRERO,CUAJINICUILAPA,PUNTA MALDONADO,1205001967,OSCAR NAVARRETE RUMUALDO,ESCAMA MARINA,AGUAS DE JURIDICCION FEDERAL DEL ESTADO DE GUERRERO,2012-03-30,2014-03-29,16.3261111,-98.5669444
129,SINALOA,GUASAVE,EL COLORADITO,2505000253,S.C.P.P. RIBEREÑA EL HUITUSSI S. DE R.L. DE C.V.,ESCAMA MARINA,AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE GUASAVE EN EL ESTADO DE SINALOA,2012-03-28,2014-03-27,25.506245,-108.718051
130,SINALOA,GUASAVE,EL HUITUSSI,2505000261,"S.C.P.P. UNION DE PESCADORES DEL RIO SINALOA, S. DE R.L. DE C.V.",ESCAMA MARINA,AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE GUASAVE EN EL ESTADO DE SINALOA,2012-03-28,2014-03-27,25.6438888,-108.6919444
132,BAJA CALIFORNIA SUR,LA PAZ,SAN EVARISTO,312003261,JOSE GUADALUPE SIERRA VALDEZ,ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LA PAZ, ESTADOS DE BAJA CALIFORNIA SUR",2012-06-25,2014-06-24,24.9078059,-110.7087899
133,BAJA CALIFORNIA SUR,COMONDU,CD. CONSTITUCION,303001267,"S.C.P.P. PESCADORES DE ISLA SANTA CRUZ, S.C. DE R.L.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LORETO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-03-23,2014-03-22,25.0384869,-111.6601104
134,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,305006645,"S.C. HERMANOS CALDERON, S.C. DE R.L.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LORETO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-03-28,2014-03-27,24.1426408,-110.3127531
135,BAJA CALIFORNIA SUR,LORETO,LORETO,306001033,"S.C.A.P.P. MONSERRAT, S. DE R.L.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LORETO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-03-23,2014-03-22,26.0117564,-111.3477531
136,BAJA CALIFORNIA SUR,LORETO,,306001108,"S.C.P.P. LA ZORRA, S.C. DE R.L.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LORETO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-03-22,2014-03-21,26.0117564,-111.3477531
137,BAJA CALIFORNIA SUR,LORETO,LORETO,306001710,"S.C.P.P. LA RAMADITA, SC DE RL",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA ADYACENTE AL MUNICIPIO DE LORETO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-03-22,2014-03-21,26.0117564,-111.3477531
138,SINALOA,AHOME,EL CERRO CABEZON,2505001186,"S.C.P.P. LA INFALIBLE, S DE R.L. DE C.V.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA, ADYACENTE AL MUNICIPIO DE GUASAVE, EN EL ESTADO DE SINALOA",2012-05-18,2014-05-17,25.6352777,-108.8861111
139,BAJA CALIFORNIA SUR,LORETO,LORETO,306001290,"S.C.P.P. LOS MELCENARES, S.C. DE R.L.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA, ADYACENTE AL MUNICIPIO DE LORETO, B.C.S.",2012-06-20,2014-06-19,26.0117564,-111.3477531
141,BAJA CALIFORNIA SUR,LORETO,LORETO,306001090,"S.C.P.P. PESCADORES DE LA COLONIA ZARAGOZA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA, ADYACENTE AL MUNICIPIO DE LOTERO, EN EL ESTADO DE BAJA CALIFORNIA SUR",2012-05-25,2014-05-24,26.0117564,-111.3477531
142,BAJA CALIFORNIA SUR,MULEGE,MULEGE PUEBLO,312003189,"S.C. MULEGE DORADO, S.C. DE R.L. DE C.V.",CALAMAR,"AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA, ADYACENTE AL MUNICIPIO DE MULEGE, ESTADP D BAJA CALIFORNIA SUR",2012-05-29,2014-05-28,26.8922164,-111.9835831
